domain,registrar,registered_at,expiring_at,emails,phones,ip,ip_country,status_code,page_type,final_url,server,server_fp,is_cloudflare,favicon_mmh3,body_simhash,parking_service,title,h1,meta_desc,body_text_500,lang,form_count,field_types,form_labels,captcha,screenshot,threat_hits,threat_sources,threat_types,ti_max_severity,category,severity,severity_label,brand,notes,groq_desc,ip_asn
1480bet10.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-08,2027-03-08,,,172.67.177.146,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1482mbets10.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-17,2027-03-17,,,104.21.90.251,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1483bet10.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-12,2027-03-12,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1483bets10tr.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-12,2027-03-12,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1483mbets10.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-17,2027-03-17,,,172.67.222.245,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1484bet10.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-12,2027-03-12,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1484mbets10.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-17,2027-03-17,,,104.21.95.141,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1486bet10.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-11,2027-03-11,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1487bet10.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-10,2027-03-10,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1487bets10tr.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-12,2027-03-12,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1490bet10.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-10,2027-03-10,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1491bets10tr.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-05,2027-04-05,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1491mbets10.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-06,2027-03-06,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1492bet10.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-15,2027-03-15,,,104.21.44.246,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1493bet10.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-15,2027-03-15,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1498bet10.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-20,2027-03-20,,,104.21.66.247,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1499bet10.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-20,2027-03-20,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1500bet10.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-02,2027-05-02,,,104.21.75.183,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1501bets10.cam,Fewmoretaps OU d/b/a Trustname.com,2026-05-02,2027-05-02,,,104.21.11.90,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1501bets10tr.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-09,2027-04-09,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1502bet10.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-04,2027-04-04,,,172.67.219.161,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1503bet10.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-05,2027-04-05,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1503bets10mobile.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-12,2027-05-12,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1503casinobets10.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-07,2027-05-07,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1504bets10adresi.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-17,2027-04-17,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1505bet10.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-09,2027-04-09,,,172.67.199.111,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1505bets10-erisim.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-17,2027-04-17,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1505bets10-orjinal.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-11,2027-04-11,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1506bets10-casino.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-11,2027-04-11,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1506bets10-giris.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-18,2027-05-18,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1553bets10giris.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-18,2027-04-18,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1555bets10-online.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-18,2027-04-18,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1556bets10adresi.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-18,2027-04-18,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1613imajbet.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-05,2027-05-05,,,104.21.42.238,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1773bets10tr.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-12,2027-03-12,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1774bets10-orjinal.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-10,2027-04-10,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1774bets10-resmi.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-12,2027-04-12,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1775bets10-online.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-12,2027-04-12,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1776bets10orjinal.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-12,2027-04-12,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1777bets10mobil.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-14,2027-04-14,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1778bets10-lisansli.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-18,2027-04-18,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1778bets10-resmi.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-14,2027-04-14,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1778bets10tr-resmi.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-10,2027-04-10,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1779bets10erisim.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-12,2027-04-12,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1779bets10girisi.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-18,2027-04-18,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1781bets10-guncel.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-09,2027-04-09,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1849betnanodirect.cam,Fewmoretaps OU d/b/a Trustname.com,2026-05-10,2027-05-10,,,172.67.151.92,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1872bets10orjinal.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-14,2027-04-14,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1879mpusulabet.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-09,2027-03-09,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1883bets10giris.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-28,2027-04-28,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1887bets10tr.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-10,2027-04-10,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1888bets10-erisim.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-10,2027-04-10,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1922extrabet.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-01,2027-05-01,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1954betbet.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-13,2027-05-13,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1954betebet.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-13,2027-05-13,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1956bets10-giris.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-21,2027-05-21,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1982bets10resmiler.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-18,2027-04-18,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1986bets10resmi.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-16,2027-04-16,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1987bets10-guncel.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-16,2027-04-16,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1988bets10adresi.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-16,2027-04-16,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1993bets10-turkiye.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-09,2027-04-09,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1994bets10-original.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-09,2027-04-09,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1994bets10tr.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-04,2027-04-04,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1996bets10-mobile.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-04,2027-04-04,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1997bets10tr-casino.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-09,2027-04-09,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1998bets10-orjinal.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-09,2027-04-09,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1998bets10-resmi.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-18,2027-04-18,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1999bets10orjinal.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-18,2027-04-18,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1bmonlinesupportupdate.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-29,2027-05-29,,,2.27.14.74,GB,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1bmtlonlinesupport.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-03,2027-06-03,,,45.59.125.160,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1cibcmobileverification.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-03,2027-05-03,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1faha56sa.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-05,2029-06-05,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1myrcasino.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-05,2027-04-05,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1winder.life,Fewmoretaps OU d/b/a Trustname.com,2026-05-07,2027-05-07,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1winds.life,Fewmoretaps OU d/b/a Trustname.com,2026-05-08,2027-05-08,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1wjngiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-25,2027-05-25,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbet-2026girisi.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-04,2027-03-04,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbet-2026girtr.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-06,2027-03-06,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1xbet-2026live.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-02,2027-06-02,,,45.10.243.15,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbet-2026tr.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-01,2027-04-01,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbet-2o26.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-11,2027-03-11,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbet-2o26tr.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-03,2027-05-03,,,104.21.52.99,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1xbet-apk-terbaru.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-30,2027-04-30,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbet-giris666.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-06,2027-03-06,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1xbet-giris667.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-07,2027-03-07,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbet-guncel2026.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-25,2027-05-25,,,45.10.243.15,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbet2026giris.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-01,2027-04-01,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbet2026giristr.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-04,2027-04-04,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbet2026mobil.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-07,2027-03-07,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbet2026turkey.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-12,2027-05-12,,,104.21.20.254,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1xbet2o26-guncel.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-13,2027-03-13,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbet2o26.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-11,2027-03-11,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbet2o26giris.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-18,2027-03-18,,,172.67.188.99,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1xbet2o26giristr.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-14,2027-04-14,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbet2o26guncel.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-14,2027-04-14,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbet2o26tr.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-13,2027-03-13,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbetadres2o26.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-28,2027-03-28,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbetegiris-2026.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-08,2027-03-08,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbetegiris-tr.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-10,2027-03-10,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbetgiris2026tr.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-17,2027-03-17,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1xbetgiris2o26.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-16,2027-03-16,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1xbetgiristr2026.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-06,2027-04-06,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbetguncel2o26.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-11,2027-03-11,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbetguncelgirisi2026.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-24,2027-03-24,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbetgunceli2026.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-16,2027-03-16,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1xbettr2026.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-16,2027-03-16,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1xbetturkey2026.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-17,2027-04-17,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbetturkey2o26.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-17,2027-04-17,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbetyeni2o26.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-28,2027-03-28,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xbetyenigiris2026.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-22,2027-03-22,,,104.21.32.130,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
1xlite-22388.pro,Fewmoretaps OU d/b/a Trustname.com,2026-03-15,2027-03-15,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xlite-23379.pro,Fewmoretaps OU d/b/a Trustname.com,2026-03-22,2027-03-22,,0-110-256-128-128-0,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xlite-44312.pro,Fewmoretaps OU d/b/a Trustname.com,2026-03-20,2027-03-20,,0-110-256-128-128-0,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
1xlite-90372.pro,Fewmoretaps OU d/b/a Trustname.com,2026-03-29,2027-03-29,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
200bonusaustralia.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-22,2027-05-22,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
200nodeposit-bonus.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-22,2027-05-22,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
2026-revnucdagnc.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-29,2027-05-29,,,144.172.65.131,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
2026cdrevnuagnc.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-16,2027-05-16,,,94.125.102.41,BG,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
2026cdrevnuagnct.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-31,2027-05-31,,,2.27.14.74,GB,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
2026cdrevnueagnct.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-05,2027-06-05,,,45.59.125.160,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
2026revnucdagn.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-02,2027-06-02,,,191.44.112.153,BR,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
2026revnucdagnc.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-28,2027-05-28,,,2.27.12.179,GB,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
20betcasino-cz.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-15,2027-04-15,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
20mg-cialis-canadian.net,Fewmoretaps OU d/b/a Trustname.com,2025-07-29,2026-07-29,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
2107marsbahis.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-29,2027-03-29,,,104.21.74.207,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
2309-01.org,Fewmoretaps OU d/b/a Trustname.com,2025-09-23,2026-09-23,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
24medico.net,Fewmoretaps OU d/b/a Trustname.com,2026-04-23,2027-04-23,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
24skillacademy.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-28,2027-05-28,,+7-700-123-45-67,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
27percent.org,Fewmoretaps OU d/b/a Trustname.com,2026-02-21,2027-02-21,,,76.13.248.158,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
2807-01.org,Fewmoretaps OU d/b/a Trustname.com,2025-07-28,2026-07-28,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
2907-01.com,Fewmoretaps OU d/b/a Trustname.com,2025-07-29,2026-07-29,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
2907-03.org,Fewmoretaps OU d/b/a Trustname.com,2025-07-29,2026-07-29,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
295893-ledger.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-15,2027-05-15,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
2hubmit.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-30,2029-05-30,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
2saf78nfu.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-05,2029-06-05,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
3149-coinbase.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-15,2027-05-15,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
342109coinbase.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-02,2027-05-02,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
355925-ledger.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-03,2027-06-03,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
357casibom.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-05,2027-06-05,,,104.21.18.189,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
